Mass/Charge	Area	Height
221.1143272	2.995917246	191.7295804
221.1499413	1.239883158	82.63291645
221.17375	0.064964347	13.87655693
221.183026	0.334614932	30.08142426
222.0599731	0.434328323	34.01428221
222.115741	0.491695956	36.21598456
222.1442057	0.144217788	12.92550489
222.1564336	0.056125202	13.19927055
223.0605541	2.844464129	161.2222343
223.0911526	0.918508214	59.90857789
223.1082888	0.097621274	17.77257493
223.1266575	0.736042148	48.50118071
223.1433186	0.057407653	12.53810966
223.1648261	0.550959889	45.2632869
223.201374	0.219217168	19.83047697
224.0103826	0.374810186	28.99070692
224.0588087	0.838231474	49.49699249
224.1252985	0.151813908	13.68369399
225.0398211	0.141068157	11.3638508
225.0567533	0.309109227	27.98590716
225.0683201	0.360950653	32.46909493
225.0873198	0.396831986	34.0308534
225.1073655	0.736972871	51.17251029
225.1244679	0.043403339	12.04846519
225.1426125	0.549523464	43.09926514
225.1594688	0.026382042	14.03709027
225.1800715	1.668583139	100.1322998
225.2171179	0.191783497	17.27334731
226.0347142	0.192974455	13.95837197
226.0939619	0.187914682	17.04182124
226.1192079	0.084601031	16.14360847
226.1779001	0.621906002	46.52960281
227.0478716	0.131545306	12.12013117
227.0858052	1.126777266	50.32882035
227.1103204	0.097842149	15.24904322
227.1218338	0.797230721	53.81773138
227.1593806	0.751193499	50.51175153
227.1783367	0.068813883	20.60927945
227.1831466	0.028917609	14.57418171
227.1966576	0.570865088	45.22210035
227.2336159	0.233174642	19.27966397
228.1932486	0.255540634	16.4068415
228.2283168	0.532288169	40.9992239
228.9806562	0.350290806	25.24954332
229.0114967	0.102495708	12.64173465
229.0191721	0.028186098	15.3567859
229.0234223	0.029930755	15.88779568
229.0294185	0.092435767	12.58412718
229.0626867	0.083811715	14.9689798
229.0680511	0.087692379	13.49995387
229.1030469	0.365397586	33.10362847
229.1151361	0.578861168	40.01637759
229.1376866	0.682083662	44.34019811
229.177232	0.295502713	19.60405726
229.1924021	0.082291179	15.49537228
229.2125931	1.958149889	143.658521
229.2317271	0.107154748	19.5892283
230.0020006	0.089178341	12.07017233
230.0578016	2.300444712	130.1387772
230.2156057	0.246059205	20.74805268
230.2428606	0.231470812	21.12184209
230.5587851	0.404984575	33.85043684
230.9527881	0.074688126	16.49980972
230.9570562	0.116518464	18.29992093
231.0146468	1.155976263	81.14606185
231.0410269	3.102908684	180.8666246
231.07947	0.203277101	19.65940432
231.0956861	0.105264194	12.51508123
231.1164355	0.220486555	20.75348263
231.130467	0.168923359	13.16239688
231.1548784	0.103789755	14.23532444
231.1598334	0.023840591	14.11048994
231.1662383	0.041033364	11.33821155
231.2089402	0.170350165	12.86089177
231.9547227	0.152389667	16.38409755
231.998912	2.685796638	168.8309282
232.044554	0.258335752	27.6239183
232.0488321	0.047371793	25.99872975
232.053947	0.178933447	22.42601592
232.9514995	1.931903747	132.026754
233.0059436	0.591371725	36.52923016
233.037637	0.37714134	31.56978157
233.0533343	0.228418651	39.11711441
233.0584378	0.227530082	37.8860856
233.0702886	0.058884439	16.70534687
233.07604	0.096007999	12.34817996
233.1131564	0.109618452	13.59657928
233.1260299	0.073486174	13.66989712
233.1483438	0.241215512	17.69733182
233.1867071	0.205985424	17.38755058
235.0031717	0.292337447	17.76298225
235.0356632	1.521360268	80.50364026
235.0714802	0.48004192	40.0298155
235.0897878	0.206434866	22.97327056
235.1281081	0.374105565	28.01395484
235.139911	0.053819453	13.28307616
235.1651671	2.360486132	135.2316982
235.2027899	4.324528921	257.6419946
236.167028	0.407864058	26.99820172
236.2059328	0.750333989	58.16654497
236.9446601	0.237670062	24.11789045
236.9943181	0.386491917	27.29445535
237.0710294	0.346174092	17.44417899
237.1056082	0.675359518	44.22947338
237.1422247	0.712729821	46.29606995
237.1612467	0.023834467	14.47674793
237.1657375	0.068612355	18.3041487
237.1803595	0.526139685	37.39092226
237.2175306	0.677469677	49.65633831
238.0681941	1.011817825	66.91776805
238.1396064	0.247344818	23.27481971
239.0638166	7.923434265	490.7824891
239.0830529	1.764037463	142.5471932
239.1224514	1.356688286	86.75600235
239.1585499	2.222412308	118.312383
239.1958257	0.276992449	26.04404881
239.2342705	0.292279001	25.94551552
239.5653311	1.592698372	104.4947669
240.0634245	0.581979962	38.5532536
240.0852569	0.083089461	16.35975931
240.0913273	0.152149693	17.21123486
240.1172974	0.723515632	42.61841073
240.1585965	0.283774534	19.94520557
241.0128813	0.29030065	19.82373893
241.0626141	0.590984872	37.94764751
241.1016794	0.61056878	46.96635735
241.1374465	4.028653511	197.6337982
241.1759017	1.245330428	70.43431723
241.1983739	0.023437649	12.87929882
241.2128608	0.402960382	34.82687116
241.2480412	0.192298718	14.98513353
241.9850911	0.19592866	18.38186114
242.0069836	0.775945202	49.27624573
242.1402562	0.579998642	34.5746704
243.0557494	0.345604043	18.35904247
243.0795808	0.578020832	30.46719691
243.0928592	0.062784285	12.03169871
243.1033241	0.071402204	12.95068928
243.1161378	0.462511116	37.9442824
243.1297095	0.139231073	23.58546225
243.1420259	0.153105125	13.64472391
243.1570808	0.092200796	13.06761662
243.2270511	1.367723102	86.64418936
244.0086217	0.217330242	18.8307147
244.1877096	0.174216309	16.41597667
244.2321174	0.15952921	14.57615961
244.2590035	0.241581349	22.89194002
245.0292601	0.30320257	21.16373612
245.0727319	1.072870109	46.74907869
245.0938824	0.409114135	27.25794712
245.111254	0.120338048	15.75186645
245.132206	0.381959662	29.35679979
245.1469854	0.112139329	13.23902477
245.1708142	0.324013792	28.11924315
245.1860123	0.053849776	13.2580139
245.9782133	0.327426691	26.52433434
246.9869003	0.722159434	49.86415196
247.0467961	1.060336719	52.36859118
247.0899398	1.635945514	74.0145434
247.1274844	0.106013934	13.51785713
247.1641721	0.221665639	15.17197289
247.2012312	0.299732021	22.85648299
247.2218972	0.089166846	11.6938308
248.090529	0.183730518	15.39317362
249.0518627	2.611775172	148.531749
249.0744046	0.043991992	20.0601413
249.0871242	0.462779689	35.60597827
249.1059067	0.223970837	20.5551534
249.1419733	0.833491071	53.22615394
249.1575782	0.02515789	13.51081723
249.1794758	1.058456433	62.31712485
250.008801	0.24016479	17.94986188
250.0538638	0.240847629	21.61035484
250.1782207	0.132179075	14.90600569
250.1830981	0.14031683	15.90690852
250.9969981	2.192340546	127.5382101
251.0439984	0.314881782	22.4271468
251.0645816	0.216852679	18.51255066
251.0758565	0.075185165	19.39124696
251.0841917	0.412144248	28.37656533
251.1214214	0.764323135	49.36649339
251.1590383	0.706893952	42.78064869
251.1812302	0.577508318	40.96759433
251.1935096	0.390510714	37.22792776
251.9986968	0.099283524	12.16036484
252.0824457	0.298093772	21.71689468
252.155593	0.807809905	52.59253382
252.9937239	1.682334719	103.8248183
253.0328731	0.138573602	14.16045085
253.1008328	0.525530508	38.85637778
253.1385243	1.001251293	66.85661039
253.1527492	0.085060356	22.73785465
253.1746241	0.660225659	41.47276674
253.1940334	0.076819666	12.56705367
253.2115954	0.797661236	51.36785018
253.2498635	0.099137702	12.59901505
254.0302698	0.381856973	22.79559801
254.1351461	0.258031356	15.55695017
254.9908629	0.227459523	15.63303112
255.0306274	1.001639235	63.81159251
255.079431	0.20781421	18.4891213
255.1160248	0.510985292	36.70160401
255.12653	0.137309775	21.27002116
255.1536241	1.351050518	88.69802159
255.166904	0.130124843	23.60082247
255.1920735	0.287417519	19.71468694
255.2059802	0.139935993	15.2100553
255.2282902	1.093714138	68.40694437
255.2646842	0.44493099	31.45641088
256.0319806	0.182021403	13.36909825
256.156716	0.234460698	15.2952033
256.2302218	0.148655322	14.96199348
256.260669	1.737767154	100.0486407
257.0750362	0.717911251	36.17914735
257.0947569	0.397562223	27.64651209
257.1451093	0.987824353	39.74188276
257.1708204	0.163984107	20.29985685
257.1849598	0.474217986	35.72655052
257.2077263	0.646581393	48.98690958
257.244157	9.120197747	450.9520729
258.1361985	0.064398587	11.78856379
258.1431413	0.142718102	12.0455714
258.2476303	1.673834773	98.71178871
259.0449763	0.630509782	39.73342947
259.0732551	0.582122232	31.5503134
259.1098226	0.282604766	18.68167431
259.1493936	0.41694958	34.96437775
259.1594	0.140472511	36.77113803
259.1660056	0.148949883	33.76393
259.186763	1.837390421	112.8426974
259.2013426	0.833880419	83.97138975
259.2479891	0.128458602	11.77285159
259.9942543	0.167540427	13.74392574
260.0310522	0.170405621	15.72303271
260.1891321	0.315834694	24.05828223
260.2047597	0.146502157	14.7231246
261.0281501	0.774894122	46.63591711
261.0617579	0.437377563	32.30406606
261.0818575	0.87641269	40.00113904
261.1053291	0.279873685	27.33729589
261.1262311	1.259620372	54.65779457
261.1752129	0.042121722	11.72469303
261.1804751	0.157296067	13.27007007
262.0366544	0.352122873	20.53388235
262.535652	0.17429894	15.41061811
263.0343544	2.647797949	132.7420543
263.0668065	1.863795685	101.5834081
263.091329	0.076978146	19.26857861
263.1213706	1.697594079	86.83821687
263.1582681	0.283447571	17.96703399
263.1942789	0.272197125	21.77798599
263.2313161	0.213368733	17.40655603
263.5378619	0.357759186	31.2892487
264.0258396	0.178491159	18.11368001
264.0357459	0.091385852	12.70430437
264.060669	0.06914898	12.62630826
264.0665881	0.170374516	16.3063113
264.123745	0.183431277	13.87898389
265.0633498	0.157717163	14.08087566
265.0997551	0.273799322	24.90386259
265.1090753	0.112545769	12.74966568
265.1361839	0.54103337	31.36406612
265.1744569	1.05971702	61.20317511
265.2113065	0.255007215	23.02452408
265.2481404	0.40730962	31.31127241
266.1685569	1.04565857	62.2498239
267.0068578	0.749895873	38.2911771
267.1159592	0.576315801	37.58279625
267.1534684	1.667365786	77.66601578
267.1886631	0.503345855	40.28886566
267.2021399	0.130746654	18.00201453
267.22726	0.399790854	29.56824855
267.2649167	0.190935697	20.40634477
268.1120118	2.393116937	144.8579177
268.1525688	0.274097561	18.12404114
268.934898	0.408683542	32.85163353
269.0968852	0.702019769	44.33179571
269.1143051	0.31816136	32.52264495
269.1322094	0.67556304	42.45416009
269.1694149	1.847128766	106.3517926
269.2056455	1.235230279	58.93199622
269.2428168	0.56221893	38.30577483
269.2798457	0.254839476	23.72949021
270.1732346	0.22775462	16.95575421
270.2068085	0.150363892	11.6345201
270.2754056	0.339848007	22.75602283
271.0726111	0.520452391	38.94836181
271.0911654	0.449115786	39.33924471
271.1103897	0.676906903	41.28147383
271.1473373	0.770078987	40.39968962
271.1725182	0.024549744	13.92517729
271.1836108	0.499918489	25.3966677
271.2192298	0.115512439	15.94181605
271.2255753	0.118961296	16.61228891
271.2595148	4.968012161	269.1030857
272.258636	1.534621716	74.84757108
273.0557871	0.340537498	18.27653143
273.0940208	0.605133937	26.02949141
273.1207088	0.02363868	12.91555108
273.1272612	0.144204473	18.02791355
273.1647599	1.759671158	82.71985786
273.2548152	0.371631184	20.2153082
274.0110175	0.239728052	18.23248614
274.1601809	0.146541788	14.18369615
274.1690268	0.133131875	14.24765286
274.9277021	2.026429905	111.1176487
275.0173692	0.296180991	20.07501231
275.0386105	0.269540518	21.56052648
275.0728191	0.051987651	12.3774027
275.0822025	0.105144529	12.15640156
275.1061497	0.32284966	22.0216955
275.1201244	0.109160458	19.27059217
275.1410871	0.025091696	12.49728425
275.1586822	0.484298744	36.57577852
275.1958004	0.166683563	13.47012043
275.2181132	0.444275568	28.388378
275.2325157	0.125541139	16.23525995
275.2543089	0.349834949	22.04738029
275.9265974	0.267245405	22.87703965
276.924017	0.202984351	16.55105252
277.0561251	11.96360049	564.8741869
277.1762058	36.84271334	1783.459561
278.0582324	0.959148931	67.41520942
278.0729514	0.198788088	16.76583981
278.1793023	6.544896244	309.2633191
278.2406403	0.324505138	21.03786674
278.5294721	0.110222869	11.62002731
278.9504389	1.089976511	66.90617929
279.0296247	1.268422889	67.29670352
279.0630132	0.607777231	48.69763365
279.0898633	5.52434087	228.6592765
279.1545687	5.234600571	250.8514216
279.1808382	1.145008803	85.04588087
279.2111427	0.090874779	13.90959941
279.2259838	0.505885627	30.62807622
279.5296853	0.197203471	15.044744
279.9517139	3.074819337	157.9538524
280.0924756	1.083150253	59.49405073
280.1580553	0.97010071	56.72215018
280.1831668	0.244870177	19.15697182
280.2595817	0.349394293	25.92276231
280.9496878	3.723236771	198.1264828
281.0265662	0.692536322	38.21168305
281.0483074	1.479971119	86.19959436
281.0679469	0.039275477	19.91122713
281.0747963	0.074352129	16.62925105
281.0834882	0.100779944	15.78453502
281.0954531	0.287121453	23.30815952
281.1316284	0.489138556	31.11999475
281.1692909	1.774003211	84.74786256
281.2038885	0.347154114	27.87336736
281.2425772	0.910895113	47.77652064
281.9514739	5.424143264	283.7781231
282.0474458	0.367540978	23.75647261
282.0787989	0.254211406	20.20849497
282.1279302	1.11510002	57.37770447
282.1635951	0.121275958	16.65092504
282.1694287	0.206781265	18.22104384
282.2166422	0.774556606	32.17830886
282.243912	0.103869319	14.99639219
282.2743905	1.872813325	114.4993916
282.911933	0.019797862	11.72482467
282.9512977	37.24727243	2018.898242
283.0454849	0.157552591	11.8234089
283.0678395	0.108655142	12.68450358
283.1127296	0.273356707	22.88676628
283.1255506	0.119517231	14.49100027
283.1490251	0.403748064	26.69891472
283.1586109	0.029829001	12.98993567
283.1842624	0.773095315	30.87108644
283.2222227	0.479141504	30.10083275
283.2597627	1.407440217	77.45723884
283.2779047	0.357851851	33.46350016
283.2947127	0.181592523	20.64792537
283.9541638	2.328205184	148.4214766
284.0761597	0.45096832	24.19542046
284.1454253	0.192305951	13.81581751
284.2604184	0.217562109	20.53256826
284.2912543	1.264482088	73.4845717
284.9550873	0.383387423	27.34158197
285.0771926	0.06301749	11.9226946
285.0943225	0.180731345	15.7181298
285.109006	0.184931646	23.66950656
285.1264241	0.800711501	42.04979436
285.1412109	0.140441102	18.99913924
285.1644073	0.497222092	34.64555549
285.1744866	0.161744395	22.01855052
285.2031413	0.275496768	17.90156598
285.2384336	0.372112721	26.77497915
285.2747664	3.758919403	199.4781598
286.033516	1.093865484	63.26992848
286.1023681	0.175709065	13.66076996
286.2769914	0.813586148	42.04988066
286.5341808	2.789511629	156.0673832
287.0344246	4.021625593	207.7206551
287.1047439	0.145492707	15.38571299
287.121681	0.099002268	12.65765324
287.1434582	0.903914425	38.82717429
287.1912113	0.103069959	12.67477599
287.2308495	0.130589164	11.8765368
287.5340002	5.118404247	291.2275646
288.0343705	30.64514388	1817.207851
288.1009719	0.171478401	14.68525399
288.535039	5.995383868	340.4913742
288.9445649	0.80506771	41.50519793
288.9947285	0.256967674	17.84622717
289.0369534	1.683827459	91.91316723
289.0629573	0.118812039	15.50856403
289.0816746	0.249858161	14.5716298
289.1251955	0.197683977	14.78623996
289.1387077	0.110416248	19.31188007
289.1544925	0.387693348	18.48654264
289.1750761	0.165570308	18.28881689
289.9658004	0.156286802	11.65792938
291.0713771	0.380835827	22.03404107
291.0989156	0.077539319	12.16249385
291.1248277	0.422604813	21.44804506
291.1547803	0.354636911	23.36559647
291.1905669	0.476043676	26.72332638
291.2062156	0.08148746	13.44874403
291.2256188	0.397780392	22.92632058
291.2485329	0.042132135	12.11390863
291.2629117	0.162125197	14.94239291
292.0196897	0.683728237	42.46657442
293.0278873	2.175817492	116.2530768
293.0726745	0.045436246	12.57448404
293.0793358	0.10310572	12.43062615
293.1200005	2.492619393	100.1861162
293.1703839	0.734380536	40.37470777
293.2049881	0.966513456	55.74267161
293.2313555	0.046416412	16.64520697
293.2404783	0.306379642	27.40827644
294.0307744	0.216154215	14.51793232
294.124046	0.345449667	18.00140036
294.2013895	0.267385987	23.01161274
294.208429	0.116859031	19.04738947
294.2377558	0.772499753	40.73810799
295.0264212	0.238766496	18.12159835
295.0347352	0.151905686	14.15927279
295.0932434	0.106848917	15.45183302
295.1085311	0.454572817	23.18293359
295.1275958	0.053313912	12.80916263
295.146054	0.382109424	32.37924656
295.1847802	0.636233275	37.55287663
295.2008392	0.126320607	20.4016818
295.2194808	0.652153454	39.31916077
295.2355904	0.040270239	18.35131225
295.2426197	0.073225652	13.35194612
295.2570968	0.135029281	15.97055117
296.2133684	0.046762625	12.58594216
296.2225719	0.112728164	11.7371529
296.253175	0.196034278	13.01881481
297.0785801	2.309256175	101.8405392
297.1266937	0.53729191	25.95166917
297.1626314	0.624266667	38.64073975
297.1998579	4.255197389	207.1476733
297.2357593	0.925031371	52.61077628
297.2731191	0.33688407	22.54567921
298.0783351	0.502610452	34.99785484
298.094182	0.063823796	12.3342131
298.2042008	0.600321053	42.3448271
298.2402099	0.147616211	14.39540789
298.2687006	0.096781325	12.00288011
298.2736175	0.07004042	11.73492064
299.036519	0.120486485	14.31543761
299.0428916	0.025346944	13.32454535
299.0676979	1.098281554	53.9912267
299.1583174	12.2348457	458.2206439
299.2056095	0.105811968	17.2696297
299.2177544	0.106793067	15.58094315
299.2538647	0.334130056	26.09519572
299.2903405	1.541600727	76.78375413
300.1439207	0.370179362	26.93870275
300.1602441	1.773284119	85.56893731
300.2097344	0.116989605	12.05557847
300.2900775	0.42579285	21.59313653
300.9605131	0.269109556	20.43236119
301.0743661	1.610732849	84.63203212
301.0863455	1.104937888	88.8358067
301.1056304	0.145998538	73.96960646
301.1370889	33.58533591	1566.282242
301.1884824	0.084847098	15.53436639
301.2071508	0.209265799	13.66833112
302.0053639	0.17327774	17.10602693
302.0748693	0.302164316	21.28031735
302.0849903	0.043602139	18.49001255
302.0908437	0.099169232	18.59698997
302.1408171	5.624803447	267.8200889
303.0626947	2.424849677	110.0664252
303.0996682	0.066357372	11.82584256
303.1094471	0.081117406	13.28051731
303.1391556	1.510721589	58.84815204
303.2170257	0.056357078	12.11670842
303.2268065	0.188697765	15.84656539
303.2463686	0.079270706	13.81118982
303.2514446	0.03034947	13.66565484
304.0636493	0.303362068	20.92726134
304.2565724	1.187329983	59.56491119
304.2832137	0.084495169	12.77668101
304.9339188	0.13851371	11.84169211
305.0936464	0.053413272	12.50464049
305.1098927	0.577278738	35.65554389
305.1297208	0.084527137	22.01520513
305.1518625	0.453872307	26.97342154
305.1631883	0.230979161	18.87882527
305.2035325	0.125647692	15.25861713
305.2082181	0.100391151	15.01529668
305.2420887	0.768825027	35.79853129
307.1110456	0.160395033	11.26175253
307.1478176	0.305440309	22.54169321
307.1828488	0.233574903	20.84007762
307.1886989	0.078390881	19.87850361
307.2204803	0.437351691	30.08412361
307.2305398	0.026368014	14.70873303
307.25682	0.382994487	26.24610057
309.0729789	0.360924101	21.36253701
309.091911	0.076732095	11.66080496
309.1252726	0.455748099	22.2378551
309.162849	0.486987537	28.45050389
309.1988232	0.996946966	50.81080369
309.2208997	0.345606364	30.50736713
309.2324871	0.336263492	27.00173829
309.274217	0.150666947	13.06938808
310.1986335	0.075983798	14.51329868
310.2037521	0.14882106	15.09365262
310.3066705	0.586221489	36.89607844
310.977198	0.218189627	15.40024667
311.1044754	0.074167298	12.17636106
311.1100316	0.080922653	12.8853208
311.1426719	0.694345411	33.70597959
311.1772599	1.128850377	70.38758879
311.2149101	0.644747398	30.11204575
311.2529989	0.463410034	28.36664145
311.291301	0.565260878	32.84366516
311.3058916	0.179016686	16.32664748
311.3259319	0.122320909	12.46813239
312.1803273	0.225898932	20.07465748
312.320691	0.500319301	31.19575112
313.0549952	2.233167563	103.6585221
313.0876664	0.085428609	13.33920049
313.1380895	1.934529146	80.22840466
313.1560644	0.830389035	41.43966657
313.1940522	0.482790889	22.85183406
313.2308479	0.59697279	32.86605518
313.2693295	1.144882707	56.13620989
313.3054601	0.375545487	24.25229106
314.0588268	0.295156018	19.4989223
314.1299187	1.777042346	63.77594109
314.2730588	0.219516707	13.9961123
315.1016759	219.8916267	12866.07356
315.1613344	0.285854561	21.40146393
316.1039945	24.97460402	1152.617136
316.1851049	0.533640865	20.86764899
316.2061123	0.082461598	12.29766623
316.2200743	0.125879053	16.02257864
316.2275655	0.0214807	11.44354289
317.0775841	83.17026791	3303.815013
317.1676243	42.55475717	1622.152163
318.0805715	10.12770687	368.4817058
318.1716661	8.816718231	381.2980561
318.2360551	0.63074998	26.03682755
318.9177568	0.142160535	12.08822807
319.045541	0.122215397	15.96428042
319.0767635	3.157275365	130.8540655
319.1003145	0.688130287	49.5459267
319.132278	0.150880812	22.75936043
319.1451738	0.458891001	35.39359622
319.1752686	1.765213334	70.39747812
319.2200115	0.683302201	38.48808118
319.2433141	0.130252154	14.91066224
319.2612821	0.241748083	20.50704824
319.2738274	0.051458972	11.89412274
319.2815701	0.076368387	11.2811697
319.2937116	0.225603077	14.15186115
320.0813116	0.448834006	24.51128264
320.0948271	0.056238348	13.42227608
320.1073888	0.079068558	13.00956397
320.1777389	0.179951329	16.29715762
320.2259139	0.128680852	12.42482467
320.251404	0.916324123	47.46425223
321.0451863	0.050432997	13.11776932
321.0727329	0.975271467	49.34051696
321.1079666	0.791478737	33.14751632
321.147385	0.079512624	12.28959595
321.163587	0.448942378	25.15013064
321.2003024	0.347798898	19.69249468
321.2350052	1.329942354	69.80478461
321.2551956	0.099787931	21.92862095
321.271316	0.520783563	30.13015108
322.2370816	0.265486128	16.04017947
323.0668841	1.592442566	69.9018
323.0965101	0.026798667	12.61213178
323.1022093	0.150192354	13.637397
323.1454842	0.648769575	28.33156285
323.1777872	0.430717022	29.30267533
323.1949562	0.035861619	16.14174298
323.2135413	0.336506147	29.89574525
323.2202012	0.131697354	27.86575657
323.2319811	0.033880735	14.12463255
323.252347	0.655819842	35.94399963
324.0715839	0.809335019	35.95174199
324.9996328	0.203877216	15.2635444
325.1181114	0.161161603	19.03488355
325.1366463	0.258748962	20.07217073
325.1584596	0.415242553	30.28383627
325.1928078	1.158121988	54.80605678
325.2312695	1.518947721	68.53324126
325.2531257	0.024403726	13.03144261
325.2658135	0.299512	26.84231445
325.2733858	0.071214051	21.03364076
325.2835161	0.051776328	12.7223421
325.3051782	0.282083098	14.49525635
325.3417684	0.153004625	14.22717905
326.1902275	0.266511165	17.66601868
326.2324623	0.250147826	15.50764742
326.3741156	5.147766003	255.28159
327.003468	7.558494528	321.9056554
327.0731832	1.302420322	61.12831708
327.0989027	0.054906049	12.83259064
327.1058279	0.074982762	11.49750158
327.1523466	2.655487486	84.15996209
327.2082963	0.466941673	21.71077562
327.226376	0.048716612	11.72722965
327.2464842	0.345871013	21.97356346
327.2839255	0.677280814	37.01498679
327.3214471	0.176384569	13.33959419
327.3765326	1.099439517	56.8614952
328.0059067	1.145680012	45.79219275
328.075335	0.218910262	22.28935793
328.1579485	0.387902182	15.65965576
329.0008756	7.957247124	331.8333791
329.081832	0.141303004	13.39899164
329.0905856	0.075310507	11.67457375
329.1174073	0.744853795	36.47586905
329.1523801	1.071539001	50.40284609
329.1724732	0.077194257	18.85191159
329.1866402	0.210231489	20.65970953
329.1928551	0.200894926	20.37928563
329.2285248	0.077430944	13.65186237
330.0041354	0.630329705	43.03543963
330.042039	1.019814857	38.74318736
330.0635824	0.120843085	14.85001417
330.1197365	0.142870123	11.96790126
330.1562402	0.213645851	11.52596122
330.9994774	1.856595001	82.849648
331.0658319	139.4196381	7149.958778
331.1396718	0.091064083	14.58965956
331.1460447	0.061508467	13.45704306
331.1780023	0.040972975	11.66513001
331.1983613	0.170354161	13.00991867
331.2061127	0.026173694	12.8454231
331.2812525	0.444929233	26.20539741
332.0117924	0.533579823	24.44383964
332.0692831	15.21777287	691.725925
332.2870417	0.48219495	28.95575963
332.9897236	0.117736465	16.24075102
332.9967158	0.076605052	16.6998217
333.0029378	0.060804238	14.87308976
333.0205628	0.534714263	30.404302
333.0692767	4.137264545	140.7372963
333.1162269	0.12891793	28.00283955
333.1432066	2.248162881	114.1492517
333.1609632	2.126915614	114.3795556
333.1972659	0.191373689	15.85117571
333.2341825	0.284785194	17.66931292
333.2729809	0.271164827	17.62931717
333.2894901	0.159023647	14.33897718
334.0566159	0.306780065	24.7560435
334.0703219	0.479585741	33.09093668
334.0847751	0.167098324	18.5562126
334.1053085	0.162449636	15.24948648
334.1459784	0.386363789	26.55590171
334.1662744	0.396924173	26.18211189
334.2312624	0.132292157	12.85063597
334.8937986	1.055491071	54.69196827
335.0267381	0.104505354	12.16679887
335.0868866	33.2111356	1384.080279
335.1767013	0.248351134	19.53939549
335.1913864	0.298467737	20.32407025
335.2154731	0.401242901	20.74343928
335.2503384	0.572510004	32.2455388
335.2861874	0.363921591	20.00966676
335.8914735	0.083799775	11.47245061
336.0447021	1.142581283	48.13511304
336.0906707	4.773120991	176.080024
336.2487228	0.331013429	17.53662581
336.3210277	0.283130773	18.51929212
337.083392	175.5997412	9359.820227
337.133152	0.143139188	28.6843341
337.1460437	0.034794722	15.1954427
337.1547821	0.316727972	16.03705219
337.2287967	0.249221471	15.81124204
337.2672376	0.199262206	14.68854246
337.9871132	0.12942262	13.04724085
337.9922764	0.12072092	13.4671615
338.0859945	19.39096836	870.2040847
338.2670876	0.206287863	14.78304111
338.3370059	0.722156573	40.56281867
338.5461613	0.252658369	13.3950453
339.057092	1.325144087	67.20780658
339.0880061	3.813716046	159.1089478
339.1265465	0.140525505	23.79447759
339.1412313	0.872463086	32.4742032
339.1777632	1.270022693	48.4383515
339.2072559	0.974932904	47.04878639
339.2472941	0.871924074	43.42337437
339.2689898	0.029371909	12.49968271
339.2817196	0.28985387	21.36144501
339.3211708	0.302774417	15.9714745
339.3416628	0.128893894	13.34037488
339.3579359	0.331795705	19.78024925
340.0613301	0.117982529	12.90516473
340.0907934	0.468519574	23.02568342
340.1443582	0.157804126	11.46625176
340.1734073	0.199129061	13.85025892
340.1873972	0.15279399	14.56356426
340.2049907	0.154277842	15.39409249
340.2135036	0.099597904	13.76962686
340.9758216	0.316275221	15.27922875
341.089704	1.224559826	58.51131385
341.1165601	0.809244262	35.75504619
341.1532585	0.407985294	33.92963342
341.166231	0.307646473	34.03942973
341.172502	0.063779751	29.89778407
341.1885644	0.70669014	31.59890024
341.2260957	0.235702476	20.24811342
341.2334439	0.183400901	15.73225621
341.2632274	0.514981547	29.86924618
341.2996966	0.756342571	35.54212448
341.3370043	0.170677872	15.70114366
342.0362527	0.648814771	37.0226746
342.0732954	0.222208717	15.35098922
342.0912964	0.24186203	17.65038361
343.0951599	0.272641129	19.65235412
343.1077497	0.057763978	12.6414489
343.1157178	0.065660826	14.26220039
343.1389734	0.700046777	37.54717228
343.1668947	0.651524317	27.89427694
343.2009704	0.10917109	17.6045111
343.2077417	0.272777906	17.6865733
343.2796591	1.352201733	52.80252541
343.3127049	0.122130062	14.95219481
344.0347276	0.80789557	42.86341924
344.2835842	0.219053959	12.66248662
344.9802872	0.110458212	15.10624508
344.9889413	0.136195139	16.02030104
345.0458426	2.230496131	94.71014843
345.0728843	0.20506321	19.21355323
345.1500938	0.17510237	11.57616874
346.0302116	15.18606922	598.6324307
347.0373179	21.4800224	926.312744
347.1208017	0.342990487	20.70538793
347.1401141	0.209742099	18.51754966
347.1486491	0.034713268	14.58498165
347.1578511	0.109997464	15.73449362
347.1708608	0.258860859	14.48837398
348.0098581	7.537659544	309.9787979
348.039319	2.998634158	165.5989687
348.2838949	0.352602436	20.28038106
348.9088166	0.213547697	15.37214605
348.9857397	4.31483349	193.0776458
349.0187389	1.734252898	99.51437327
349.0396045	2.930617662	155.6254892
349.1026659	44.48625741	1909.929184
349.1718496	0.145636387	14.58673624
349.188704	0.079527303	12.04205291
349.1947771	0.15724378	12.71226954
349.2288903	0.079305459	12.82698651
349.2341386	0.048812559	11.93477591
349.2673475	0.488260792	29.0872223
349.9890514	0.477434789	25.7514625
350.0401816	1.164233767	36.68343138
350.1056517	6.067773645	246.6642212
350.9816869	4.407980283	191.1261572
351.0338321	2.194205308	67.80959094
351.1081137	1.828158503	67.27461848
351.1349091	0.293749041	20.89687298
351.1524143	0.048767142	11.73713926
351.1706845	0.231732809	20.62816393
351.1875272	0.463520203	26.29440781
351.2115749	0.715976522	36.86089749
351.2287283	0.054015246	23.41775927
