304.2566	60
304.2832	13
304.9339	12
305.0936	13
305.1099	36
305.1297	22
305.1519	27
305.1632	19
305.2035	15
305.2082	15
305.2421	36
307.1110	11
307.1478	23
307.1828	21
307.1887	20
307.2205	30
307.2305	15
307.2568	26
309.0730	21
309.0919	12
309.1253	22
309.1628	28
309.1988	51
309.2209	31
309.2325	27
309.2742	13
310.1986	15
310.2038	15
310.3067	37
310.9772	15
311.1045	12
311.1100	13
311.1427	34
311.1773	70
311.2149	30
311.2530	28
311.2913	33
311.3059	16
311.3259	12
312.1803	20
312.3207	31
313.0550	104
313.0877	13
313.1381	80
313.1561	41
313.1941	23
313.2308	33
313.2693	56
313.3055	24
314.0588	19
314.1299	64
314.2731	14
315.1613	21
316.1851	21
316.2061	12
316.2201	16
316.2276	11
317.0776	3304
317.1676	1622
318.0806	368
318.1717	381
318.2361	26
318.9178	12
319.0455	16
319.1003	50
319.1323	23
319.1452	35
319.1753	70
319.2200	38
319.2433	15
319.2613	21
319.2738	12
319.2816	11
319.2937	14
320.0948	13
320.1074	13
320.1777	16
320.2259	12
320.2514	47
321.0452	13
321.0727	49
321.1080	33
321.1474	12
321.1636	25
321.2003	20
321.2350	70
321.2552	22
321.2713	30
322.2371	16
323.0669	70
323.0965	13
323.1022	14
323.1455	28
323.1778	29
323.1950	16
323.2135	30
323.2202	28
323.2320	14
323.2523	36
324.0716	36
324.9996	15
325.1181	19
325.1366	20
325.1585	30
325.1928	55
325.2313	69
325.2531	13
325.2658	27
325.2734	21
325.2835	13
325.3052	14
325.3418	14
326.1902	18
326.2325	16
326.3741	255
327.0035	322
327.0732	61
327.0989	13
327.1058	11
327.1523	84
327.2083	22
327.2264	12
327.2465	22
327.2839	37
327.3214	13
327.3765	57
328.0059	46
328.0753	22
328.1579	16
329.0009	332
329.0818	13
329.0906	12
329.1174	36
329.1524	50
329.1725	19
329.1866	21
329.1929	20
329.2285	14
330.0041	43
330.0420	39
330.0636	15
330.1197	12
330.1562	12
330.9995	83
331.0658	7150
331.1397	15
331.1460	13
331.1780	12
331.1984	13
331.2061	13
331.2813	26
332.0118	24
332.0693	692
332.2870	29
332.9897	16
332.9967	17
333.0029	15
333.0206	30
333.0693	141
333.1162	28
333.1432	114
333.1610	114
333.1973	16
333.2342	18
333.2730	18
333.2895	14
334.0566	25
334.0703	33
334.0848	19
334.1053	15
334.1460	27
334.1663	26
334.2313	13
334.8938	55
335.0267	12
335.0869	1384
335.1767	20
335.1914	20
335.2155	21
335.2503	32
335.2862	20
335.8915	11
336.0447	48
336.0907	176
336.2487	18
336.3210	19
337.1332	29
337.1460	15
337.1548	16
337.2288	16
337.2672	15
337.9871	13
337.9923	13
338.2671	15
338.3370	41
338.5462	13
339.0571	67
339.1265	24
339.1412	32
339.1778	48
339.2073	47
339.2473	43
339.2690	12
339.2817	21
339.3212	16
339.3417	13
339.3579	20
340.0613	13
340.1444	11
340.1734	14
340.1874	15
340.2050	15
340.2135	14
340.9758	15
341.0897	59
341.1166	36
341.1533	34
341.1662	34
341.1725	30
341.1886	32
341.2261	20
341.2334	16
341.2632	30
341.2997	36
341.3370	16
342.0363	37
342.0733	15
342.0913	18
343.0952	20
343.1077	13
343.1157	14
343.1390	38
343.1669	28
343.2010	18
343.2077	18
343.2797	53
343.3127	15
344.0347	43
344.2836	13
344.9803	15
344.9889	16
345.0458	95
345.0729	19
345.1501	12
346.0302	599
347.0373	926
347.1208	21
347.1401	19
347.1486	15
347.1579	16
347.1709	14
348.0099	310
348.0393	166
348.2839	20
348.9088	15
348.9857	193
349.0187	100
349.0396	156
349.1027	1910
349.1718	15
349.1887	12
349.1948	13
349.2289	13
349.2341	12
349.2673	29
349.9891	26
350.0402	37
350.1057	247
350.9817	191
351.0338	68
351.1081	67
351.1349	21
351.1524	12
351.1707	21
351.1875	26
351.2116	37
351.2287	23
351.2443	32
351.2805	12
351.2866	13
351.9859	29
352.0226	12
352.0372	16
352.0462	12
352.1104	23
352.2340	57
352.3193	11
352.9054	29
352.9793	76
353.0069	14
353.0536	216
353.0962	98
353.1393	13
353.1524	22
353.1894	23
353.2256	43
353.2350	39
353.2607	139
353.2936	24
353.3003	24
353.3055	19
354.0317	49
354.0548	48
354.0775	27
354.0872	27
354.0983	20
354.2648	36
354.3304	16
355.0647	201
355.1004	27
355.1322	18
355.1472	20
355.1592	19
355.1706	21
355.2060	32
355.2297	12
355.2431	17
355.2763	42
355.3162	32
355.3276	18
356.0344	29
356.0652	77
357.0315	33
357.0653	61
357.1271	14
357.1441	29
357.1841	19
357.2049	12
357.2195	19
357.2572	12
357.2625	14
357.2950	55
357.9533	16
358.0413	58
358.2967	13
359.1158	26
359.1268	14
359.1335	13
359.3065	14
360.3192	28
360.5627	20
361.0421	125
361.0626	164
361.1027	17
361.1137	14
361.1748	35
361.1908	22
361.5634	30
362.0450	24
362.0777	28
363.0454	289
363.1036	26
363.1159	21
363.1327	17
363.1603	13
363.1727	13
363.2456	23
363.2827	20
364.0447	73
364.0761	16
365.0469	18
365.1005	43
365.1300	14
365.1459	14
365.1536	13
365.1894	16
365.2623	107
365.2985	20
366.2630	31
367.0293	24
367.0494	12
367.0636	31
367.1132	167
367.1697	26
367.1827	15
367.2054	34
367.2257	18
367.2398	35
367.2748	41
367.3119	15
367.3248	22
367.3313	24
368.0129	12
368.0652	27
368.1159	37
368.2392	12
368.2829	11
369.0195	88
369.0606	169
369.1090	14
369.1187	18
369.1446	16
369.1855	22
369.2208	29
369.2386	16
369.2521	16
369.2575	17
369.2953	24
369.3223	15
369.3368	24
369.3672	12
369.9891	16
369.9972	12
370.0221	16
370.0296	11
370.0440	26
370.0636	49
370.1542	12
370.1701	11
371.0421	125
371.0964	1099
371.1590	26
371.1812	15
371.1979	14
371.2354	27
371.2516	15
371.3105	1264
372.0432	37
372.0964	354
372.3139	300
373.0379	32
373.0940	253
373.1410	13
373.2152	11
373.2999	15
373.3170	56
373.3473	13
374.0639	16
374.0935	71
374.2972	14
374.9982	46
375.0375	224
375.0908	32
375.1110	13
375.1257	14
375.1552	12
375.1710	13
376.0403	40
376.3120	38
377.0125	51
377.0344	55
377.0701	15
377.0860	14
377.0942	17
377.1032	22
377.1349	56
377.1842	14
377.1947	11
377.2613	13
377.2973	24
377.3154	22
378.0121	41
378.0560	131
378.1366	13
378.1430	11
379.0082	232
379.0575	34
379.0847	14
379.1121	109
379.2053	14
379.2408	20
379.2762	79
379.3086	16
379.3150	16
380.0126	42
380.0321	31
380.0477	17
380.0942	20
380.1168	21
380.2787	21
381.0462	615
381.1264	101
381.1846	24
381.2166	17
381.2312	14
381.2402	14
381.2546	17
381.2926	92
382.0212	13
382.0490	83
382.0734	17
382.0948	12
382.1308	21
382.2940	29
383.0502	29
383.1632	20
383.2007	17
383.2355	26
383.2720	16
383.3106	49
384.1888	11
384.3144	17
385.0619	14
385.0735	14
385.1427	15
385.1589	16
385.1792	22
385.2168	26
385.2307	14
385.2499	16
385.2777	12
385.2887	19
385.2970	13
385.3392	60
386.3369	14
386.3454	18
387.1943	25
387.5157	16
388.3341	19
389.1044	14
389.1711	13
389.1785	11
389.9941	15
389.9998	16
390.0054	14
391.0081	13
391.0405	14
391.0890	13
391.0969	12
391.1293	12
391.2039	82
391.2792	258
391.9984	152
392.0713	13
392.2078	21
392.2819	73
392.3057	22
393.0034	39
393.0186	26
393.0284	20
393.0777	118
393.1277	35
393.1815	15
393.2101	12
393.2920	565
394.0792	47
394.2962	159
395.0381	15
395.0722	50
395.1080	25
395.1351	12
395.1995	17
395.2355	14
395.2474	12
395.2697	37
395.3045	62
396.0747	13
396.2734	11
396.3090	12
397.0192	86
397.1789	22
397.2320	12
397.2376	14
397.2488	20
397.2663	15
397.2879	21
397.3049	12
397.3110	11
397.3269	13
398.0161	13
398.0217	14
399.1543	12
399.1611	15
399.1766	14
399.1955	18
399.2073	15
399.2244	13
399.2334	13
399.2655	21
399.2721	19
399.3046	24
399.3415	91
400.1565	13
400.1621	11
400.3458	31
400.3714	38
401.0876	20
401.2105	11
401.3146	12
401.3355	54
401.3737	15
402.3407	18
403.0257	70
403.1593	17
403.2257	17
403.3516	13
405.1149	11
405.1825	12
405.3287	11
406.0799	13
406.0885	15
407.0713	226
407.1350	83
407.1746	17
407.1989	57
407.2716	20
407.2891	19
407.3065	50
407.3368	12
407.3429	12
408.0694	71
408.1050	13
408.1142	11
408.1332	25
408.2028	19
408.3063	22
409.1238	457
409.1769	44
409.2014	12
409.2105	15
409.2654	35
409.3224	46
410.1270	79
410.3237	13
411.0843	13
411.1287	25
411.2691	24
411.2860	13
411.3015	22
411.3400	11
412.8702	48
412.9871	13
413.2605	236
413.3550	17
413.8714	12
413.9819	18
414.2623	71
414.9913	60
415.0193	22
415.0491	82
415.2684	17
416.0512	12
416.1425	94
417.1472	23
417.1878	13
417.1956	14
417.2041	13
417.3287	13
419.3097	86
420.3136	30
421.1322	14
421.2854	15
421.3231	68
422.0839	13
422.3244	21
423.0622	22
423.1120	939
423.1914	13
423.2312	11
423.2677	16
423.3055	24
423.3205	23
423.3366	30
424.0577	12
424.1138	164
425.0064	100
425.0541	20
425.1147	48
425.1733	11
425.2097	30
425.2457	14
425.2814	34
425.3201	33
425.3528	19
425.3586	17
426.0072	272
426.1158	13
426.2770	12
426.2864	12
426.8862	13
427.0065	357
427.1060	32
427.1473	11
427.2229	16
427.2344	14
427.2572	16
427.2664	13
427.2746	13
427.2986	25
427.3804	24
427.6729	16
427.6818	18
428.0079	500
428.8847	58
429.0079	3812
429.1004	14
429.1287	11
429.2326	14
430.0105	374
430.0809	16
430.1335	52
430.1569	28
430.8825	120
431.0116	73
431.0554	11
431.0743	17
431.0848	19
431.1046	43
431.1302	19
431.1443	17
431.1514	13
431.1866	12
431.8876	14
432.8796	96
433.1234	14
433.1602	11
433.3249	24
433.8836	14
434.8773	46
435.0397	16
435.0485	26
435.1018	31
435.1744	16
435.1862	14
435.3031	18
435.3394	28
436.0241	21
436.0816	33
436.0988	17
437.0276	16
437.0880	30
437.1150	23
437.1241	26
437.2773	17
437.2844	20
437.2979	13
437.3160	20
437.3526	17
438.0770	384
439.0837	278
439.3010	21
439.3323	19
440.0850	61
441.0850	37
441.2470	16
441.2919	111
441.3479	15
442.0869	12
442.2949	34
442.3188	16
443.0799	11
